action,simp,x,y
Remove round peg 4,Remove,0.59442664,0.31576699
Remove round peg 4,Remove,0.47949062,0.045804
Remove round peg 4,Remove,0.44479971,0.09585007
Remove round peg 4,Remove,0.61697723,-0.22148925
Remove round peg 4,Remove,0.59721058,-0.16367323
Remove round peg 4,Remove,0.49050501,-0.11269844
Remove round peg 4,Remove,0.45892479,-0.14080754
Remove round peg 4,Remove,0.5230702,-0.138568
Remove round peg 4,Remove,0.47188869,-0.5115124
Remove round peg 4,Remove,0.64937086,0.51684797
Remove round peg 4,Remove,0.63511627,0.10640353
Remove round peg 4,Remove,0.44881773,-0.34048862
Remove round peg 4,Remove,0.49308777,0.1589572
Remove round peg 4,Remove,0.49892962,0.17865945
Remove round peg 4,Remove,0.4942606,0.00243655
Remove round peg 4,Remove,0.61034685,-0.07479374
Remove round peg 4,Remove,0.46388211,0.3693187
Remove round peg 4,Remove,0.46113174,0.0445903
Remove round peg 4,Remove,0.56444286,-0.27517256
Remove round peg 4,Remove,0.40689765,-0.2304182
Remove small gear,Remove,0.53368101,-0.13784887
Remove small gear,Remove,0.42503432,0.0410632
Remove small gear,Remove,0.4288463,-0.29302547
Remove small gear,Remove,0.54426919,-0.47736183
Remove small gear,Remove,0.74177549,-0.31457481
Remove small gear,Remove,0.60348124,-0.07866013
Remove small gear,Remove,0.43248165,0.27124502
Remove small gear,Remove,0.53701642,0.08885447
Remove small gear,Remove,0.59799255,0.36293328
Remove small gear,Remove,0.7103234,0.19488247
Remove small gear,Remove,0.67359731,0.05082553
Remove small gear,Remove,0.59647652,-0.35710014
Remove small gear,Remove,0.55570105,0.00427003
Remove small gear,Remove,0.67179268,0.20392231
Remove small gear,Remove,0.65421453,-0.29991952
Remove small gear,Remove,0.62435893,-0.07495382
Remove small gear,Remove,0.42544392,-0.29227736
Remove small gear,Remove,0.47706016,-0.14669333
Remove small gear,Remove,0.39344525,0.09567099
Remove small gear,Remove,0.42460536,0.07578303
Remove small gear,Remove,0.31355166,-0.65052754
Remove small gear,Remove,0.49565028,-0.39728246
Remove small gear,Remove,0.68736076,-0.08146859
Remove small gear,Remove,0.47420767,-0.06381138
Remove small gear,Remove,0.68169622,-0.25223784
Remove small gear,Remove,0.45062428,0.2650964
Remove small gear,Remove,0.70008833,0.14081824
Remove small gear,Remove,0.48192959,-0.34626188
Remove small gear,Remove,0.62949879,0.14371345
Remove small gear,Remove,0.54105124,-0.5130149
Remove small gear,Remove,0.32117121,-0.25707727
Remove small gear,Remove,0.54143855,0.38066061
Remove small gear,Remove,0.53774586,-0.02642831
Remove small gear,Remove,0.46240549,0.00926524
Remove small gear,Remove,0.65684645,-0.14760521
Remove small gear,Remove,0.68969489,-0.12851615
Remove small gear,Remove,0.56079073,-0.1680628
Remove small gear,Remove,0.407601,0.18469356
Remove small gear,Remove,0.51338143,-0.20679399
Remove small gear,Remove,0.46156052,-0.08512021
Remove small gear,Remove,0.5135411,-0.06869679
Remove small gear,Remove,0.53791181,-0.58954994
Remove small gear,Remove,0.6892421,0.17815523
Remove small gear,Remove,0.52271271,-0.40661751
Remove small gear,Remove,0.42401749,0.11378371
Remove small gear,Remove,0.4129669,0.1570277
Remove small gear,Remove,0.40476972,-0.02994965
Remove small gear,Remove,0.55606831,-0.00650408
Remove small gear,Remove,0.50389162,-0.03526608
Remove small gear,Remove,0.51789585,-0.19988264
Remove small gear,Remove,0.39504035,-0.31854225
Remove square peg 1,Remove,0.56707964,-0.00239914
Remove square peg 1,Remove,0.57101942,0.01376867
Remove square peg 1,Remove,0.57962679,0.00789921
Remove square peg 1,Remove,0.57146566,-0.31051909
Remove square peg 1,Remove,0.57351805,-0.32009579
Remove square peg 1,Remove,0.56650371,-0.26703018
Remove square peg 1,Remove,0.56963985,-0.22598687
Remove square peg 1,Remove,0.581314,0.23003064
Remove square peg 1,Remove,0.56441133,0.23775738
Remove square peg 1,Remove,0.5704068,0.21004562
Remove square peg 1,Remove,0.55938715,0.23378478
Remove square peg 1,Remove,0.53093755,0.00992036
Remove square peg 1,Remove,0.52920205,-0.1904914
Remove square peg 1,Remove,0.51314285,0.1642174
Remove square peg 1,Remove,0.52297153,0.1669646
Remove square peg 1,Remove,0.53148659,-0.21460924
Remove square peg 1,Remove,0.54381677,-0.21942038
Remove square peg 1,Remove,0.51373603,-0.03139458
Remove square peg 1,Remove,0.54818308,-0.19267736
Remove square peg 1,Remove,0.49979837,-0.30445416
Remove square peg 1,Remove,0.5514356,0.09660893
Remove square peg 1,Remove,0.54202358,-0.00537812
Remove square peg 1,Remove,0.37799094,-0.397339
Remove square peg 1,Remove,0.3546327,-0.48836168
Remove square peg 1,Remove,0.35100989,-0.46008047
Remove square peg 1,Remove,0.54337249,-0.06513909
Remove square peg 1,Remove,0.51052358,-0.2073732
Remove square peg 1,Remove,0.523569,-0.2516597
Remove square peg 1,Remove,0.52143929,0.13004806
Remove square peg 1,Remove,0.55021511,0.13298039
Remove square peg 1,Remove,0.54424599,-0.20838109
Remove square peg 1,Remove,0.57035613,0.01045485
Remove square peg 1,Remove,0.42706164,-0.41483826
Remove square peg 1,Remove,0.31255547,-0.41097434
Remove square peg 1,Remove,0.53998392,0.22261166
Remove square peg 1,Remove,0.54257792,0.12661866
Remove square peg 1,Remove,0.55232208,0.12963464
Remove square peg 1,Remove,0.5251104,-0.21944589
Remove square peg 1,Remove,0.55092318,-0.07336874
Remove square peg 1,Remove,0.53876028,-0.01178874
Remove square peg 1,Remove,0.53048583,0.23360973
Remove square peg 1,Remove,0.505923,-0.05365675
Remove square peg 1,Remove,0.48990913,-0.23295975
Remove square peg 1,Remove,0.5376903,0.08391117
Remove square peg 1,Remove,0.56074165,0.43610673
Remove square peg 1,Remove,0.5304244,0.14868344
Remove square peg 1,Remove,0.47752882,-0.25305317
Remove square peg 1,Remove,0.56316502,0.08031158
Remove square peg 1,Remove,0.55776541,0.08535014
Remove square peg 1,Remove,0.54900816,-0.08703922
Remove square peg 1,Remove,0.55014017,-0.16544536
Remove square peg 1,Remove,0.51151548,0.25999601
Remove square peg 1,Remove,0.52779575,0.11942995
Remove square peg 1,Remove,0.52471381,-0.35291547
Remove square peg 1,Remove,0.52695819,-0.23035581
Remove square peg 2,Remove,0.48912556,-0.06855203
Remove square peg 2,Remove,0.50529828,0.08374524
Remove square peg 2,Remove,0.65568119,0.08039883
Remove square peg 2,Remove,0.6587056,-0.23878433
Remove square peg 2,Remove,0.48921153,-0.25435418
Remove square peg 2,Remove,0.62987038,-0.30994572
Remove square peg 2,Remove,0.67103231,0.32049343
Remove square peg 2,Remove,0.49378545,0.31587531
Remove square peg 2,Remove,0.63835323,0.13696359
Remove square peg 2,Remove,0.48753555,0.16193788
Remove square peg 2,Remove,0.49102142,-0.08249572
Remove square peg 2,Remove,0.43182823,-0.16733528
Remove square peg 2,Remove,0.41288924,0.21141031
Remove square peg 2,Remove,0.48313004,0.07231251
Remove square peg 2,Remove,0.56723589,-0.28893653
Remove square peg 2,Remove,0.61979969,-0.0376792
Remove square peg 2,Remove,0.49876419,-0.08995123
Remove square peg 2,Remove,0.58643919,-0.34442703
Remove square peg 2,Remove,0.59296753,0.20843575
Remove square peg 2,Remove,0.63708661,0.04036961
Remove square peg 2,Remove,0.33907519,-0.28590723
Remove square peg 2,Remove,0.26886497,-0.40930916
Remove square peg 2,Remove,0.34107814,-0.56466625
Remove square peg 2,Remove,0.43401952,0.33010468
Remove square peg 2,Remove,0.47637409,-0.14994442
Remove square peg 2,Remove,0.60238939,-0.25143968
Remove square peg 2,Remove,0.4640868,-0.34395403
Remove square peg 2,Remove,0.62652645,0.12531242
Remove square peg 2,Remove,0.48905284,0.05535307
Remove square peg 2,Remove,0.48057463,-0.11068791
Remove square peg 2,Remove,0.59599419,-0.08597665
Remove square peg 2,Remove,0.37130573,-0.43385116
Remove square peg 2,Remove,0.38080757,-0.48280865
Remove square peg 2,Remove,0.62952399,0.16391546
Remove square peg 2,Remove,0.47811018,0.18336872
Remove square peg 2,Remove,0.51188362,0.23360901
Remove square peg 2,Remove,0.50398168,-0.31711189
Remove square peg 2,Remove,0.45813112,-0.12159099
Remove square peg 2,Remove,0.43735699,0.02715052
Remove square peg 2,Remove,0.56712259,0.32347312
Remove square peg 2,Remove,0.4056868,-0.01222949
Remove square peg 2,Remove,0.59178674,-0.27588683
Remove square peg 2,Remove,0.48513658,-0.36114999
Remove square peg 2,Remove,0.63571587,0.36688065
Remove square peg 2,Remove,0.49856677,0.0505961
Remove square peg 2,Remove,0.38338101,-0.20034314
Remove square peg 2,Remove,0.64182948,0.1551637
Remove square peg 2,Remove,0.63992972,0.13858505
Remove square peg 2,Remove,0.63320178,-0.02997792
Remove square peg 2,Remove,0.62950682,-0.22210736
Remove square peg 2,Remove,0.61029741,0.30307746
Remove square peg 2,Remove,0.44402075,0.18902166
Remove square peg 2,Remove,0.61195279,-0.41001252
Remove square peg 2,Remove,0.50689817,-0.11597855
Remove square peg 3,Remove,0.56533444,0.15539673
Remove square peg 3,Remove,0.71169365,0.00623034
Remove square peg 3,Remove,0.5796677,-0.14516682
Remove square peg 3,Remove,0.73499085,-0.45958114
Remove square peg 3,Remove,0.5732301,-0.46057744
Remove square peg 3,Remove,0.71570827,-0.33031697
Remove square peg 3,Remove,0.56455971,-0.11764098
Remove square peg 3,Remove,0.41030183,-0.22294342
Remove square peg 3,Remove,0.72310599,0.23204896
Remove square peg 3,Remove,0.42563489,0.21032716
Remove square peg 3,Remove,0.5473936,0.40133123
Remove square peg 3,Remove,0.46265489,0.15621661
Remove square peg 3,Remove,0.65977524,-0.13963255
Remove square peg 3,Remove,0.46156117,0.16706468
Remove square peg 3,Remove,0.65155705,0.22952157
Remove square peg 3,Remove,0.46039912,0.29774122
Remove square peg 3,Remove,0.58089492,-0.05302076
Remove square peg 3,Remove,0.37423921,-0.12976804
Remove square peg 3,Remove,0.39568341,-0.1281483
Remove square peg 3,Remove,0.65446243,-0.26979527
Remove square peg 3,Remove,0.35990648,-0.36853115
Remove square peg 3,Remove,0.55833853,-0.03892162
Remove square peg 3,Remove,0.50289159,-0.14342136
Remove square peg 3,Remove,0.48157077,-0.48771144
Remove square peg 3,Remove,0.49195666,-0.49657986
Remove square peg 3,Remove,0.26653934,-0.35554359
Remove square peg 3,Remove,0.2764449,0.54086008
Remove square peg 3,Remove,0.52016868,0.0795693
Remove square peg 3,Remove,0.37052861,-0.27436479
Remove square peg 3,Remove,0.48128804,-0.10648837
Remove square peg 3,Remove,0.40173251,0.03690767
Remove square peg 3,Remove,0.49887895,0.28729453
Remove square peg 3,Remove,0.69424717,-0.2431435
Remove square peg 3,Remove,0.41046877,0.06034892
Remove square peg 3,Remove,0.49054165,-0.28492621
Remove square peg 3,Remove,0.14157888,-0.433469
Remove square peg 3,Remove,0.40123777,0.18628981
Remove square peg 3,Remove,0.71203836,0.14233966
Remove square peg 3,Remove,0.68046616,0.0830933
Remove square peg 3,Remove,0.42150774,-0.09900405
Remove square peg 3,Remove,0.5803472,0.08272129
Remove square peg 3,Remove,0.6713745,0.044425
Remove square peg 3,Remove,0.58840278,0.08570259
Remove square peg 3,Remove,0.64557996,-0.01371214
Remove square peg 3,Remove,0.35256622,-0.30719854
Remove square peg 3,Remove,0.69484867,0.08238334
Remove square peg 3,Remove,0.72037018,-0.44754052
Remove square peg 3,Remove,0.42547394,0.43792129
Remove square peg 3,Remove,0.47707667,0.28709165
Remove square peg 3,Remove,0.63715223,-0.17131095
Remove square peg 3,Remove,0.56092115,-0.06923729
Remove square peg 3,Remove,0.51083301,-0.05598535
Remove square peg 3,Remove,0.52406862,-0.23772713
Remove square peg 3,Remove,0.36842358,-0.18150091
Remove square peg 3,Remove,0.46772642,0.12552298
Remove square peg 3,Remove,0.67031452,0.12711069
Remove square peg 3,Remove,0.36828776,-0.37998275
Remove square peg 3,Remove,0.63113041,-0.30654235
Remove square peg 4,Remove,0.42095763,0.16114185
Remove square peg 4,Remove,0.72995589,0.15243982
Remove square peg 4,Remove,0.71773204,-0.14367831
Remove square peg 4,Remove,0.72040057,-0.17269814
Remove square peg 4,Remove,0.40627121,-0.10541295
Remove square peg 4,Remove,0.41833096,-0.37740172
Remove square peg 4,Remove,0.72028021,0.09082723
Remove square peg 4,Remove,0.4209354,0.05169284
Remove square peg 4,Remove,0.41694212,0.38824144
Remove square peg 4,Remove,0.30705307,0.07643989
Remove square peg 4,Remove,0.57357243,-0.00213101
Remove square peg 4,Remove,0.60299333,0.35784646
Remove square peg 4,Remove,0.32553936,0.2293927
Remove square peg 4,Remove,0.44711287,-0.00729062
Remove square peg 4,Remove,0.33350075,-0.27445291
Remove square peg 4,Remove,0.50268404,-0.23803572
Remove square peg 4,Remove,0.72593577,-0.13056403
Remove square peg 4,Remove,0.41417491,-0.5032685
Remove square peg 4,Remove,0.70993052,0.00208001
Remove square peg 4,Remove,0.62907859,-0.19513038
Remove square peg 4,Remove,0.57308303,-0.3686541
Remove square peg 4,Remove,0.4995223,-0.33774915
Remove square peg 4,Remove,0.21627725,0.4024171
Remove square peg 4,Remove,0.37343258,0.05251645
Remove square peg 4,Remove,0.43651589,-0.40444532
Remove square peg 4,Remove,0.33016355,-0.14298735
Remove square peg 4,Remove,0.50073853,-0.07629719
Remove square peg 4,Remove,0.36040646,0.25568834
Remove square peg 4,Remove,0.73570016,-0.11331784
Remove square peg 4,Remove,0.38113758,-0.08117099
Remove square peg 4,Remove,0.36280471,-0.21464581
Remove square peg 4,Remove,0.19629197,-0.57560711
Remove square peg 4,Remove,0.43910622,0.03809789
Remove square peg 4,Remove,0.6785517,0.30478591
Remove square peg 4,Remove,0.74801351,0.21542355
Remove square peg 4,Remove,0.31524389,-0.19035471
Remove square peg 4,Remove,0.43655426,0.12352084
Remove square peg 4,Remove,0.61644247,0.18085139
Remove square peg 4,Remove,0.43984056,0.26949816
Remove square peg 4,Remove,0.73652749,0.14782854
Remove square peg 4,Remove,0.61214853,0.1312765
Remove square peg 4,Remove,0.41217591,-0.43685723
Remove square peg 4,Remove,0.70994388,0.22716324
Remove square peg 4,Remove,0.71319625,-0.28975922
Remove square peg 4,Remove,0.40901767,0.29285169
Remove square peg 4,Remove,0.33447223,0.22311594
Remove square peg 4,Remove,0.59335412,-0.04202702
Remove square peg 4,Remove,0.70822625,-0.07012998
Remove square peg 4,Remove,0.65202535,-0.09799018
Remove square peg 4,Remove,0.66674771,-0.27048252
Remove square peg 4,Remove,0.40556852,-0.32111696
Remove square peg 4,Remove,0.60202937,0.06814241
Remove square peg 4,Remove,0.67834031,0.28840257
Remove square peg 4,Remove,0.39582563,-0.52382927
Remove square peg 4,Remove,0.72643045,-0.19999306
Remove USB,Remove,0.5178165,0.14512648
Remove USB,Remove,0.71200607,0.08528209
Remove USB,Remove,0.64797506,-0.14050996
Remove USB,Remove,0.74170491,-0.25709358
Remove USB,Remove,0.48936064,-0.10876089
Remove USB,Remove,0.4190038,-0.29035666
Remove USB,Remove,0.65819083,0.09658542
Remove USB,Remove,0.70907083,0.31262181
Remove USB,Remove,0.42727028,0.12420725
Remove USB,Remove,0.48655234,0.38039583
Remove USB,Remove,0.39491382,0.12795061
Remove USB,Remove,0.6320547,-0.07029782
Remove USB,Remove,0.61318644,0.27956297
Remove USB,Remove,0.37737192,0.27458183
Remove USB,Remove,0.52566822,-0.0201992
Remove USB,Remove,0.34382177,-0.19008066
Remove USB,Remove,0.45040527,-0.18164309
Remove USB,Remove,0.70380577,-0.19762154
Remove USB,Remove,0.38879063,-0.42308884
Remove USB,Remove,0.64318117,-0.00940066
Remove USB,Remove,0.55628172,-0.16475098
Remove USB,Remove,0.54502405,-0.43505094
Remove USB,Remove,0.50979526,-0.41751078
Remove USB,Remove,0.21108669,-0.39652836
Remove USB,Remove,0.26172523,0.46246185
Remove USB,Remove,0.43360245,0.06303264
Remove USB,Remove,0.39501586,-0.34007801
Remove USB,Remove,0.40757098,-0.11846699
Remove USB,Remove,0.44753548,-0.02868409
Remove USB,Remove,0.42844869,0.26867389
Remove USB,Remove,0.72435543,-0.1776893
Remove USB,Remove,0.39379992,-0.0185553
Remove USB,Remove,0.40963879,-0.23367876
Remove USB,Remove,0.1854758,-0.499314
Remove USB,Remove,0.42035038,0.11486567
Remove USB,Remove,0.6915981,0.23014665
Remove USB,Remove,0.71799254,0.15271458
Remove USB,Remove,0.37337131,-0.15354556
Remove USB,Remove,0.52974104,0.09752747
Remove USB,Remove,0.65954564,0.10642709
Remove USB,Remove,0.67871883,0.12400897
Remove USB,Remove,0.63457795,0.05558707
Remove USB,Remove,0.38401802,-0.36412319
Remove USB,Remove,0.70616119,0.1593157
Remove USB,Remove,0.68885626,-0.3676028
Remove USB,Remove,0.41601998,0.36749976
Remove USB,Remove,0.4013026,0.25095499
Remove USB,Remove,0.59848054,-0.11426633
Remove USB,Remove,0.64093642,-0.06206452
Remove USB,Remove,0.58050614,-0.08192916
Remove USB,Remove,0.58184181,-0.24634093
Remove USB,Remove,0.42447401,-0.26699811
Remove USB,Remove,0.54427553,0.09736431
Remove USB,Remove,0.67928019,0.2181626
Remove USB,Remove,0.38290407,-0.44120054
Remove USB,Remove,0.69190785,-0.25321629
Remove waterproof,Remove,0.58156947,0.06768383
Remove waterproof,Remove,0.64357095,0.00591455
Remove waterproof,Remove,0.57143779,-0.07142474
Remove waterproof,Remove,0.58348494,-0.38854981
Remove waterproof,Remove,0.66834384,-0.32969371
Remove waterproof,Remove,0.57435784,-0.193807
Remove waterproof,Remove,0.49565907,-0.2222749
Remove waterproof,Remove,0.57689848,0.16499775
Remove waterproof,Remove,0.63568409,0.24772713
Remove waterproof,Remove,0.50258355,0.22606039
Remove waterproof,Remove,0.5669218,0.3108467
Remove waterproof,Remove,0.50280272,0.08342381
Remove waterproof,Remove,0.59363825,-0.16415937
Remove waterproof,Remove,0.5860561,0.1769077
Remove waterproof,Remove,0.58653142,0.17991411
Remove waterproof,Remove,0.47543597,0.2352862
Remove waterproof,Remove,0.55031982,-0.14852523
Remove waterproof,Remove,0.46069974,-0.18047821
Remove waterproof,Remove,0.45519176,-0.09016291
Remove waterproof,Remove,0.5880121,-0.2356398
Remove waterproof,Remove,0.42740196,-0.33245153
Remove waterproof,Remove,0.54593393,0.03315984
Remove waterproof,Remove,0.53886499,-0.07746837
Remove waterproof,Remove,0.41536119,-0.43992334
Remove waterproof,Remove,0.41756983,-0.49249516
Remove waterproof,Remove,0.30132925,-0.41703248
Remove waterproof,Remove,0.36171789,0.48535712
Remove waterproof,Remove,0.53734207,-0.01752445
Remove waterproof,Remove,0.47033393,-0.26434426
Remove waterproof,Remove,0.50393358,-0.17789332
Remove waterproof,Remove,0.47790641,0.04263972
Remove waterproof,Remove,0.52409462,0.20748629
Remove waterproof,Remove,0.62451059,-0.21378494
Remove waterproof,Remove,0.49687777,0.04002228
Remove waterproof,Remove,0.46420982,-0.35804565
Remove waterproof,Remove,0.2428619,-0.41910105
Remove waterproof,Remove,0.46780804,0.20369113
Remove waterproof,Remove,0.62862561,0.14039785
Remove waterproof,Remove,0.60301337,0.10836336
Remove waterproof,Remove,0.4850146,-0.15167079
Remove waterproof,Remove,0.57461977,0.00376445
Remove waterproof,Remove,0.60236126,0.01178956
Remove waterproof,Remove,0.56106761,0.15514101
Remove waterproof,Remove,0.57775566,-0.03120963
Remove waterproof,Remove,0.45071201,-0.26995691
Remove waterproof,Remove,0.61181654,0.07924223
Remove waterproof,Remove,0.63197346,-0.43945649
Remove waterproof,Remove,0.49305548,0.44524406
Remove waterproof,Remove,0.50305426,0.21192984
Remove waterproof,Remove,0.56470439,-0.21117879
Remove waterproof,Remove,0.56389092,0.00472087
Remove waterproof,Remove,0.55219841,0.0115197
Remove waterproof,Remove,0.54274836,-0.16481322
Remove waterproof,Remove,0.46072393,-0.16365742
Remove waterproof,Remove,0.4881476,0.19593209
Remove waterproof,Remove,0.59910494,0.11970994
